id,image_path,temp_field_path,T_avg,split
1534,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1534.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1534.npy,339.01617431640625,train
1535,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1535.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1535.npy,339.01617431640625,train
1536,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1536.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1536.npy,345.15869140625,train
1538,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1538.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1538.npy,345.15869140625,train
1539,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1539.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1539.npy,345.15869140625,train
1540,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1540.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1540.npy,309.2333984375,train
1541,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1541.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1541.npy,309.2333984375,train
1542,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1542.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1542.npy,309.2333984375,train
1543,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1543.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1543.npy,309.2333984375,train
1544,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1544.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1544.npy,309.9984130859375,train
1545,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1545.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1545.npy,309.9984130859375,train
1546,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1546.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1546.npy,309.9984130859375,train
1548,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1548.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1548.npy,310.18756103515625,train
1549,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1549.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1549.npy,310.18756103515625,train
1550,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1550.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1550.npy,310.18756103515625,train
1551,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1551.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1551.npy,310.18756103515625,train
1552,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1552.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1552.npy,310.2906494140625,train
1553,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1553.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1553.npy,310.2906494140625,train
1555,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1555.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1555.npy,310.2906494140625,train
1556,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1556.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1556.npy,310.6876220703125,train
1557,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1557.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1557.npy,310.6876220703125,train
1558,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1558.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1558.npy,310.6876220703125,train
1559,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1559.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1559.npy,310.6876220703125,train
1561,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1561.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1561.npy,311.45819091796875,train
1562,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1562.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1562.npy,311.45819091796875,train
1564,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1564.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1564.npy,314.1475830078125,train
1565,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1565.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1565.npy,314.1475830078125,train
1566,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1566.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1566.npy,314.1475830078125,train
1567,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1567.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1567.npy,314.1475830078125,train
1568,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1568.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1568.npy,300.2386474609375,train
1569,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1569.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1569.npy,300.2386474609375,train
1570,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1570.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1570.npy,300.2386474609375,train
1571,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1571.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1571.npy,300.2386474609375,train
1572,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1572.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1572.npy,299.8228454589844,train
1575,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1575.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1575.npy,299.8228454589844,train
1576,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1576.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1576.npy,298.7409973144531,train
1577,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1577.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1577.npy,298.7409973144531,train
1578,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1578.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1578.npy,298.7409973144531,train
1579,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1579.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1579.npy,298.7409973144531,train
1580,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1580.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1580.npy,297.6810302734375,train
1581,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1581.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1581.npy,297.6810302734375,train
1582,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1582.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1582.npy,297.6810302734375,train
1584,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1584.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1584.npy,297.5854187011719,train
1585,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1585.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1585.npy,297.5854187011719,train
1586,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1586.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1586.npy,297.5854187011719,train
1587,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1587.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1587.npy,297.5854187011719,train
1588,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1588.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1588.npy,298.3381652832031,train
1590,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1590.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1590.npy,298.3381652832031,train
1591,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1591.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1591.npy,298.3381652832031,train
1592,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1592.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1592.npy,299.4630432128906,train
1593,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1593.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1593.npy,299.4630432128906,train
1594,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1594.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1594.npy,299.4630432128906,train
1595,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1595.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1595.npy,299.4630432128906,train
1596,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1596.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1596.npy,325.72296142578125,train
1597,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1597.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1597.npy,325.72296142578125,train
1598,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1598.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1598.npy,325.72296142578125,train
1599,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1599.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1599.npy,325.72296142578125,train
1600,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1600.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1600.npy,333.60577392578125,train
1601,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1601.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1601.npy,333.60577392578125,train
1602,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1602.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1602.npy,333.60577392578125,train
1603,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1603.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1603.npy,333.60577392578125,train
1604,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1604.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1604.npy,341.45361328125,train
1605,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1605.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1605.npy,341.45361328125,train
1606,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1606.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1606.npy,341.45361328125,train
1608,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1608.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1608.npy,341.957275390625,train
1609,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1609.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1609.npy,341.957275390625,train
1611,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1611.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1611.npy,341.957275390625,train
1612,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1612.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1612.npy,345.12567138671875,train
1613,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1613.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1613.npy,345.12567138671875,train
1614,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1614.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1614.npy,345.12567138671875,train
1615,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1615.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1615.npy,345.12567138671875,train
1616,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1616.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1616.npy,356.2483825683594,train
1617,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1617.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1617.npy,356.2483825683594,train
1618,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1618.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1618.npy,356.2483825683594,train
1619,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1619.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1619.npy,356.2483825683594,train
1620,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1620.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1620.npy,365.3243713378906,train
1621,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1621.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1621.npy,365.3243713378906,train
1622,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1622.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1622.npy,365.3243713378906,train
1623,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1623.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1623.npy,365.3243713378906,train
1624,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1624.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1624.npy,306.7756042480469,train
1625,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1625.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1625.npy,306.7756042480469,train
1626,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1626.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1626.npy,306.7756042480469,train
1627,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1627.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1627.npy,306.7756042480469,train
1628,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1628.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1628.npy,310.975341796875,train
1629,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1629.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1629.npy,310.975341796875,train
1630,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1630.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1630.npy,310.975341796875,train
1631,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1631.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1631.npy,310.975341796875,train
1632,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1632.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1632.npy,313.1202697753906,train
1633,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1633.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1633.npy,313.1202697753906,train
1634,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1634.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1634.npy,313.1202697753906,train
1635,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1635.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1635.npy,313.1202697753906,train
1636,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1636.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1636.npy,313.0050354003906,train
1637,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1637.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1637.npy,313.0050354003906,train
1638,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1638.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1638.npy,313.0050354003906,train
1639,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1639.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1639.npy,313.0050354003906,train
1640,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1640.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1640.npy,313.947265625,train
1641,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1641.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1641.npy,313.947265625,train
1642,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1642.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1642.npy,313.947265625,train
1643,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1643.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1643.npy,313.947265625,train
1644,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1644.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1644.npy,309.927490234375,train
1645,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1645.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1645.npy,309.927490234375,train
1646,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1646.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1646.npy,309.927490234375,train
1647,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1647.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1647.npy,309.927490234375,train
1648,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1648.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1648.npy,321.1673583984375,train
1649,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1649.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1649.npy,321.1673583984375,train
1653,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1653.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1653.npy,297.20538330078125,train
1655,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1655.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1655.npy,297.20538330078125,train
1656,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1656.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1656.npy,297.892822265625,train
1658,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1658.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1658.npy,297.892822265625,train
1659,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1659.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1659.npy,297.892822265625,train
1660,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1660.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1660.npy,300.8108825683594,train
1661,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1661.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1661.npy,300.8108825683594,train
1662,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1662.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1662.npy,300.8108825683594,train
1663,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1663.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1663.npy,300.8108825683594,train
1664,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1664.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1664.npy,299.5567626953125,train
1665,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1665.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1665.npy,299.5567626953125,train
1666,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1666.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1666.npy,299.5567626953125,train
1668,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1668.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1668.npy,298.99566650390625,train
1669,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1669.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1669.npy,298.99566650390625,train
1670,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1670.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1670.npy,298.99566650390625,train
1671,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1671.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1671.npy,298.99566650390625,train
1673,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1673.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1673.npy,298.7841796875,train
1674,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1674.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1674.npy,298.7841796875,train
1675,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1675.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1675.npy,298.7841796875,train
1676,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1676.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1676.npy,299.9550476074219,train
1677,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1677.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1677.npy,299.9550476074219,train
1678,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1678.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1678.npy,299.9550476074219,train
1679,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1679.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1679.npy,299.9550476074219,train
1680,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1680.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1680.npy,323.92559814453125,train
1681,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1681.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1681.npy,323.92559814453125,train
1682,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1682.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1682.npy,323.92559814453125,train
1683,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1683.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1683.npy,323.92559814453125,train
1684,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1684.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1684.npy,331.7458190917969,train
1685,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1685.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1685.npy,331.7458190917969,train
1686,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1686.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1686.npy,331.7458190917969,train
1687,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1687.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1687.npy,331.7458190917969,train
1688,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1688.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1688.npy,344.52130126953125,train
1689,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1689.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1689.npy,344.52130126953125,train
1690,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1690.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1690.npy,344.52130126953125,train
1691,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1691.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1691.npy,344.52130126953125,train
1692,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1692.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1692.npy,349.0767517089844,train
1693,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1693.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1693.npy,349.0767517089844,train
1694,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1694.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1694.npy,349.0767517089844,train
1695,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1695.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_1695.npy,349.0767517089844,train
